CODE,SECTION,DATE,ROOM,PROFESSOR
MAT1341,C,1461178800,Not available at this time.,Marc Bagnol
MAT1341,D,1461178800,Not available at this time.,Uladzimir Yahorau
MAT1341,G,1461178800,Not available at this time.,Charles Starling
MAT1348,A,1461524400,Not available at this time.,Tanya Schmah
MAT1348,A,1461524400,Not available at this time.,Tanya Schmah
MAT1348,B,1461524400,Not available at this time.,Philip Scott
MAT1348,B,1461524400,Not available at this time.,Philip Scott
MAT1348,C,1461524400,Not available at this time.,Mateja Sajna
MAT1700,B,1461524400,Not available at this time.,Arian Novruzi
MAT1702,A,1460644200,Not available at this time.,Abdellah Sebbar
MAT1702,B,1460644200,Not available at this time.,M'Hammed Mountassir
MAT1702,B,1460644200,Not available at this time.,M'Hammed Mountassir
MAT1720,C,1460919600,Not available at this time.,Abdelkrim El Basraoui
MAT1722,A,1461438000,Not available at this time.,Paul-Eugène Parent
MAT1722,A,1461438000,Not available at this time.,Paul-Eugène Parent
MAT1725,,1460660400,Not available at this time.,Daniel Fiorilli
MAT1730,C,1460764800,Not available at this time.,Robert Hart
MAT1732,B,1461006000,Not available at this time.,M'Hammed Mountassir
MAT1732,C,1461006000,Not available at this time.,Guy Beaulieu
MAT1739,B,1460660400,Not available at this time.,Rachid Bentoumi
MAT1739,B,1460660400,Not available at this time.,Rachid Bentoumi
MAT1741,B,1461178800,Not available at this time.,Maia Fraser
MAT1741,D,1461178800,Not available at this time.,Joseph Khoury
MAT1748,,1461524400,Not available at this time.,Daniel Daigle
MAT2125,,1461249000,Not available at this time.,Vadim Kaimanovich
MAT2143,,1461697200,Not available at this time.,Hadi Salmasian
MAT2322,C,1460903400,Not available at this time.,Gabriel Maciel
MAT2322,D,1460903400,Not available at this time.,Steven Desjardins
MAT2324,,1461006000,Not available at this time.,Frithjof Lutscher
MAT2348,,1460644200,Not available at this time.,Mateja Sajna
MAT2375,,1461092400,Not available at this time.,Mahmoud Zarepour
MAT2377,A,1461076200,Not available at this time.,Termeh Kousha
MAT2377,A,1461076200,Not available at this time.,Termeh Kousha
MAT2377,B,1461076200,Not available at this time.,Maryam Sohrabi
MAT2377,B,1461076200,Not available at this time.,Maryam Sohrabi
MAT2384,C,1460817000,Not available at this time.,Joseph Khoury
MAT2384,C,1460817000,Not available at this time.,Joseph Khoury
MAT2384,C,1460817000,Not available at this time.,Joseph Khoury
MAT2384,C,1460817000,Not available at this time.,Joseph Khoury
MAT2525,,1461249000,Not available at this time.,Victor Leblanc
MAT2543,,1461697200,Not available at this time.,Daniel Daigle
MAT2722,B,1460903400,Not available at this time.,Abdelkrim El Basraoui
MAT2724,,1461006000,Not available at this time.,Victor Leblanc
MAT2775,,1461092400,Not available at this time.,Raluca Balan
MAT2777,,1461076200,Not available at this time.,Gilles Lamothe
MAT2784,B,1460817000,Not available at this time.,Mathieu Lemire
MAT3100,,1461351600,Not available at this time.,Philip Scott
MAT3121,,1461162600,Not available at this time.,Paul-Eugène Parent
MAT3341,,1461610800,Not available at this time.,David Handelman
MAT3378,,1461076200,Not available at this time.,Rafal Kulik
MAT3379,,1460746800,Not available at this time.,Rafal Kulik
MAT3543,,1461767400,Not available at this time.,Erhard Neher
MAT3761,,1460746800,Not available at this time.,Jérôme Fortier
MAT4157,,1461610800,Not available at this time.,Richard Blute
MAT4175,,1461594600,Not available at this time.,Chen Xu
MAT4371,,1461369600,Not available at this time.,Gilles Lamothe
MAT4996,,1461783600,Not available at this time.,Tanya Schmah
MIC4124,,1461697200,Not available at this time.,Thien-Fah Mah
MIC4126,,1461594600,Not available at this time.,Kathryn Wright
PHY1122,A,1460833200,Not available at this time.,Zbigniew Stadnik
PHY1122,A,1460833200,Not available at this time.,Zbigniew Stadnik
PHY1122,A,1460833200,Not available at this time.,Zbigniew Stadnik
PHY1122,B,1460833200,Not available at this time.,Michael Rogers
PHY1122,B,1460833200,Not available at this time.,Michael Rogers
PHY1124,A,1461456000,Not available at this time.,Christian Gigault
PHY1124,A,1461456000,Not available at this time.,Christian Gigault
PHY1124,A,1461456000,Not available at this time.,Christian Gigault
PHY1124,A,1461456000,Not available at this time.,Christian Gigault
PHY1124,A,1461456000,Not available at this time.,Christian Gigault
PHY1124,B,1461456000,Not available at this time.,Andrzej Czajkowski
PHY1124,B,1461456000,Not available at this time.,Andrzej Czajkowski
PHY1124,B,1461456000,Not available at this time.,Andrzej Czajkowski
PHY1124,B,1461456000,Not available at this time.,Andrzej Czajkowski
PHY1124,B,1461456000,Not available at this time.,Andrzej Czajkowski
PHY1322,A,1461767400,Not available at this time.,Andrzej Czajkowski
PHY1322,A,1461767400,Not available at this time.,Andrzej Czajkowski
PHY1522,,1460833200,Not available at this time.,Andre Longtin
PHY1522,,1460833200,Not available at this time.,Andre Longtin
PHY1524,,1461456000,Not available at this time.,Zhor Sebbani
PHY1524,,1461456000,Not available at this time.,Zhor Sebbani
PHY1524,,1461456000,Not available at this time.,Zhor Sebbani
PHY1524,,1461456000,Not available at this time.,Zhor Sebbani
PHY1524,,1461456000,Not available at this time.,Zhor Sebbani
PHY1722,,1461767400,Not available at this time.,Nikolay Shtinkov
PHY1722,,1461767400,Not available at this time.,Nikolay Shtinkov
PHY2100,,1461421800,Not available at this time.,Zbigniew Stadnik
PHY2104,,1461594600,Not available at this time.,Vincent Tabard-Cossa
PHY2323,,1460730600,Not available at this time.,Peter Piercy
PHY2323,,1460730600,Not available at this time.,Peter Piercy
PHY2323,,1460730600,Not available at this time.,Peter Piercy
PHY2323,,1460730600,Not available at this time.,Peter Piercy
PHY2323,,1460730600,Not available at this time.,Peter Piercy
PHY2323,,1460730600,Not available at this time.,Peter Piercy
PHY2361,,1461178800,Not available at this time.,Ivan L'Heureux
PHY2500,,1461421800,Not available at this time.,David Sean Fortin
PHY2504,,1461594600,Not available at this time.,Vincent Tabard-Cossa
PHY2723,,1460730600,Not available at this time.,Christian Gigault
PHY2723,,1460730600,Not available at this time.,Christian Gigault
PHY2723,,1460730600,Not available at this time.,Christian Gigault
PHY2723,,1460730600,Not available at this time.,Christian Gigault
PHY2723,,1460730600,Not available at this time.,Christian Gigault
PHY2723,,1460730600,Not available at this time.,Christian Gigault
PHY2761,,1461178800,Not available at this time.,Nikolay Shtinkov
PHY3320,,1460989800,Not available at this time.,Ravi Bhardwaj
PHY3325,,1461351600,Not available at this time.,James Harden
PHY3355,,1461249000,Not available at this time.,Peter Piercy
PHY3380,,1460746800,Not available at this time.,Glenn Antony Milne
PHY3720,,1460989800,Not available at this time.,Yazid Braik
PHY3755,,1461249000,Not available at this time.,Ivan L'Heureux
PHY4320,,1461421800,Not available at this time.,Thomas Brabec
PHY4322,,1461092400,Not available at this time.,Bela Joos
PHY4390,,1461006000,Not available at this time.,Pawel Hawrylak
