CODE,SECTION,TYPE,DAY,START,END,ROOM,NAME,PROFESSOR
CML1207,H,Discussion Group 1,3,14:30,15:30,FTX 315,TORTS,Michael Marin
CML1207,H,Seminar 1,3,13:00,14:30,FTX 315,TORTS,Michael Marin
CML1502,A,Lecture 1,5,11:30,13:00,FTX 430,RECHERCHE JURIDIQUE,Emily Landriault
CML1502,B,Lecture 1,4,13:00,14:30,FTX 430,RECHERCHE JURIDIQUE,Emily Landriault
CML1602,,Lecture 1,1,11:30,13:00,FTX 147A,CONTRATS,John Manwaring
CML1602,,Lecture 2,3,13:00,14:30,FTX 147B,CONTRATS,John Manwaring
CML1602,,Tutorial 1,2,13:00,14:30,SMD 422,CONTRATS,Not available at this time.
CML1603,,Lecture 1,2,08:30,10:00,FTX 147A,DROIT PÉNAL ET PROCÉDURE,Pacifique Manirakiza
CML1603,,Lecture 2,4,10:00,11:30,FTX 147,DROIT PÉNAL ET PROCÉDURE,Pacifique Manirakiza
CML1603,,Tutorial 1,3,16:00,17:30,MRT 211,DROIT PÉNAL ET PROCÉDURE,Not available at this time.
CML1607,A,Lecture 1,1,17:00,20:00,FTX 102,DÉLITS CIVILS,Yan Zawisza
CML1607,B,Lecture 1,1,08:30,10:00,FTX 315,DÉLITS CIVILS,Denis Boivin
CML1607,B,Lecture 2,3,10:00,11:30,FTX 316,DÉLITS CIVILS,Denis Boivin
CML1607,C,Lecture 1,1,08:30,10:00,FTX 402,DÉLITS CIVILS,Francois Larocque
CML1607,C,Lecture 2,3,10:00,11:30,FTX 402,DÉLITS CIVILS,Francois Larocque
CML1608,,Lecture 1,2,17:30,20:30,FTX 351,DROIT DES BIENS I,Lama Abi Khaled
CML1608,,Tutorial 1,5,10:00,11:30,BRS 232,DROIT DES BIENS I,Lama Abi Khaled
CML1701,,Lecture 1,1,10:00,11:30,FTX 315,DÉLITS &amp; RESP EXTRACONTRAC I,Maria Katsivela
CML1701,,Lecture 2,3,10:00,11:30,FTX 315,DÉLITS &amp; RESP EXTRACONTRAC I,Maria Katsivela
CML1704,,Lecture 1,2,14:30,16:00,FTX 147,LÉGISLATION,Nathalie Des Rosiers
CML1704,,Lecture 2,4,14:30,16:00,FTX 147,LÉGISLATION,Nathalie Des Rosiers
CML1704,,Tutorial 1,1,13:00,14:30,MNT 103,LÉGISLATION,Not available at this time.
CML1705,A,Lecture 1,2,10:00,11:30,FTX 315,DROIT, HISTOIRE, SOCIÉTÉ,Anne-Françoise Debruche
CML1705,A,Lecture 2,5,13:00,14:30,FTX 235,DROIT, HISTOIRE, SOCIÉTÉ,Murielle Paradelle
CML2104,A,Lecture 1,3,16:00,19:00,FTX 147A,REAL ESTATE TRANSACTIONS,Michael Bird
CML2104,B,Lecture 1,1,19:00,22:00,FTX 351,REAL ESTATE TRANSACTIONS,Michael Bird
CML2117,SC,Lecture 1,1,14:30,17:30,TBT 315,INTRODUCTION TO LAW,Julien Pelletier
CML2135,F,Work Term 1,5,11:30,14:30,FTX 302,LAW REVIEW EDITORSHIP - SEC.YR,Peter Oliver
